case '[':#1666,20.305880286476828
TernaryValue rightVal = NodeUtil.getPureBooleanValue(right);#1225,18.171203931172688
null /* blow up if we try to produce code */);#45,18.166194222190164
new Predicate<Node>() {#1103,18.164519667625427
&& !rightParent.isNot()) {#1162,18.160053005924933
|| getExceptionHandler(nodeThis) == getExceptionHandler(nodeThat));#579,18.159287657056534
if (n.getChildCount() < 3) {#1051,18.153125459497627
if (delimiter != null) {#1559,18.14855245443491
pattern.isString()#1467,18.14765145228459
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1437,18.146396986643474
if (NodeUtil.isStatementBlock(thenBranch) &&#702,18.145927968232527
if (maybeExpr.getFirstChild().isCall()) {#937,18.142921408017475
if (isLowerPrecedenceInExpression(cond, AND_PRECEDENCE) &&#682,18.13979724357868
boolean result = nVal.not().toBoolean(true);#1200,18.1355384300495
if (cur.contains(delimiters[i])) {#1596,18.134509086608887
if (isLowerPrecedenceInExpression(cond, OR_PRECEDENCE) &&#664,18.130318426316784
Node nextElse = nextThen.getNext();#321,18.128676462173463
Node expr = NodeUtil.newExpr(assign);#793,18.1285751416133
return newExpr;#698,18.12709008730375
pos = i;#1663,18.12604945898056
callTarget.getString().equals("String")) {#215,18.125112013383344
int pos = 0;#1645,18.123762554592556
Node thenExpr = null;#349,18.120680135839127
private static final CodeGenerator REGEXP_ESCAPER =#43,18.120079676310223
Node name2 = var.getFirstChild();#848,18.118907749652863
Node not = IR.not(IR.number(n.isTrue() ? 0 : 1));#1514,18.11627695295546
case Token.COMMA:#154,18.112274328867596
reportCodeChange();#332,18.10711282491684
if (nextNode != null && elseBranch == null#316,18.10667219161987
String esc = REGEXP_ESCAPER.regexpEscape(s);#1713,18.103783304041084
n.putBooleanProp(Node.FREE_CALL, false);#258,18.10226825873057
continue;#1056,18.09975282351176
if (name2.hasChildren()#850,18.09885631288801
if (name1.hasChildren()#825,18.097652980259486
Node replacement = null;#1228,18.09451707204183
Node newCallTarget = IR.getprop(#253,18.094121244218613
|| !containsUnicodeEscape(pattern.getString()))) {#1479,18.09212165043272
Node name1 = var.getFirstChild();#822,18.088012278079987
switch (first.getType()) {#1135,18.087639570236206
if (!areSafeFlagsToFold(flags.getString())) {#1497,18.086018204689026
if(!late) {#1539,18.080285263061523
if (result != node) {#88,18.077705891927085
case Token.BLOCK:#384,18.077645142873127
Node or = IR.or(#671,18.075433506685144
Node getExceptionHandler(Node n) {#591,18.068866122852672
Node hookNode = IR.hook(cond, thenExpr, elseExpr)#856,18.068706108973576
TernaryValue trueNodeVal = NodeUtil.getPureBooleanValue(trueNode);#1267,18.068621503895727
case Token.ARRAYLIT:#163,18.06587185178484
if (parent.isExprResult()#283,18.06286518390362
FoldArrayAction action = isSafeToFoldArrayConstructor(arg0);#1395,18.059936205546062
return (input.isGetProp() &&#1106,18.057092947118424
reportCodeChange();#1139,18.0552396774292
Node elseExpr = nextNode.getFirstChild();#358,18.052328890020195
if (maybeBreak != null && maybeBreak.isBreak()#180,18.04533210553621
!(isLowerPrecedenceInExpression(cond, AND_PRECEDENCE) &&#712,18.038111711803236
Node innerElseBranch = innerThenBranch.getNext();#709,18.033960782564602
boolean constructorHasArgs = constructorNameNode.getNext() != null;#1387,18.03364533963411
Node hookNode = IR.hook(cond, thenExpr, elseExpr).srcref(n);#790,18.032583345685687
left = tryMinimizeCondition(left);#1216,18.02529744540944
report(INVALID_REGULAR_EXPRESSION_FLAGS, flags);#1494,18.02361328261239
String className = constructorNameNode.getString();#1381,18.021502102122586
Node falseNode = n.getLastChild();#1253,18.021038161383736
if (action == FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS) {#1401,18.020489501953126
Node assign = new Node(thenOp.getType(), assignName, hookNode)#791,18.020343271891274
return result;#152,18.016085624694824
switch (n.getType()) {#1132,18.012440363566082
action = FoldArrayAction.SAFE_TO_FOLD_WITHOUT_ARGS;#1430,18.012239350212944
&& isHigherPrecedence(leftParent, op_precedence))#1168,18.01036047935486
if (follow == null || areMatchingExits(n, follow)) {#497,18.009123438880557
Node rightParent = first.getLastChild();#1155,18.006951292355854
case Token.FUNCTION:#391,18.005605110755333
Node nextNode = child.getNext();#314,18.00557512395522
if (result != node) {#84,18.00071188608805
&& thenBranch.isEquivalentToTyped(nextElse)) {#334,18.000469811757405
Node maybeName2 = elseAssign.getFirstChild();#823,17.996174009222734
private String pickDelimiter(String[] strings) {#1579,17.99128586905343
@Override#1075,17.983741283416748
Node expr = getBlockExpression(thenBranch);#654,17.979565954208375
Node lastFalse = falseBranch.getLastChild();#910,17.978511598375107
int type = n.getType();#1227,17.97526486714681
if (!NodeUtil.isStatementBlock(parent)) {#896,17.975180906407974
String className = n.getFirstChild().getString();#1351,17.972646213713148
Node hookNode = IR.hook(cond, thenExpr, elseExpr)#831,17.972168372227596
if (lastTrue == null || lastFalse == null#911,17.964401245117188
Node returnNode = IR.returnNode(#363,17.959708565159847
if (first.isVar()) {#1025,17.95647430419922
right = tryMinimizeCondition(right);#1217,17.95546812169692
Node elseExpr = elseAssign.getLastChild().detachFromParent();#829,17.9553453372075
IR.and(#716,17.94763435016979
if (elseBranch == null) {#652,17.944320238553562
&& !"".equals(pattern.getString())#1469,17.943682050704957
&& maybeName2.isName()#826,17.94294065899319
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1447,17.941464773813884
TernaryValue nVal = NodeUtil.getPureBooleanValue(first);#1198,17.940426737070084
if (isASTNormalized() && Token.NAME == constructorNameNode.getType()) {#1379,17.936718980471294
break;#1665,17.934534549713135
if (0 == (nSlashes & 1)) { return true; }#1721,17.930212844501842
inCharset = true;#1668,17.92928369421708
if (follow == null || areMatchingExits(n, follow)) {#541,17.92279357001895
switch (n.getType()) {#1049,17.91413954326085
default:#1298,17.912159204483032
char ch = s.charAt(i);#1648,17.911714255809784
isEscaped = !isEscaped;#1651,17.910638658623945
String delimiter = pickDelimiter(strings);#1558,17.908960405985514
action = FoldArrayAction.SAFE_TO_FOLD_WITH_ARGS;#1432,17.9089213517996
Node assignName = thenOp.removeFirstChild();#785,17.9086566178695
IR.getprop(#1562,17.904989369710286
Node expr = IR.exprResult(#805,17.899698529924667
n.addChildAfter(bind.thisValue.cloneTree(), newCallTarget);#257,17.89903560051551
return n;#1247,17.898831800981
if (n.hasOneChild()) {#928,17.897805468241373
&& isHigherPrecedence(rightParent, op_precedence))) {#1170,17.896389806592786
if (newLiteralNode != null) {#1407,17.88946041307951
ImmutableSet.of(#1333,17.8894323348999
Node elseExpr = name2.removeChildren();#854,17.889100626895303
if (allLength1) {#1588,17.885882290926848
Predicate<Node> isPropertyAssignmentInExpressionPredicate =#1102,17.88301904577958
n.addChildToBack(#715,17.875195049104235
replacement = left;#1235,17.874404430389404
int op_precedence = NodeUtil.precedence(first.getType());#1166,17.87186943160163
replacement = condition;#1273,17.869900839669363
@Override#58,17.86833381652832
if (first.isReturn()) {#990,17.86704784631729
case Token.BLOCK:#160,17.862901608149212
isReturnBlock(thenBranch) && isReturnExpression(nextNode)) {#348,17.862439314524334
if (areNodesEqualForInlining(lhs, elseOp.getFirstChild()) &&#777,17.86142510175705
elseExpr.detachFromParent();#361,17.85608612863641
replacement = IR.or(condition, falseNode);#1282,17.851598603384836
boolean result = nVal.toBoolean(true);#1302,17.84464021162553
default:#1449,17.841793823242188
&& falseNodeVal == TernaryValue.TRUE) {#1275,17.83914221250094
Node addition = IR.add(#225,17.83673884073893
reportCodeChange();#368,17.826687812805176
Node operand = result.getFirstChild();#424,17.821760129928588
Node leftParent = first.getFirstChild();#1154,17.81746244430542
return IR.string(sb.toString()).srcref(n);#1705,17.813410091400147
if (NodeUtil.isAssignmentOp(thenOp)) {#775,17.812173345814582
if (breakTarget.isFunction() || breakTarget.isScript()) {#462,17.811455163088713
break;#1675,17.804736932118733
isLowerPrecedenceInExpression(expr.getFirstChild(),#683,17.804418139987522
if (child.isIf()){#310,17.804233142307826
elseOp.removeChild(elseExpr);#788,17.80058830434626
if (n.getFirstChild().isName()) {#1350,17.79805628458659
int nSlashes = 0;#1715,17.797396439772385
TernaryValue nVal = NodeUtil.getPureBooleanValue(n);#1300,17.79600320038972
left = IR.not(leftParent).srcref(leftParent);#1179,17.795675000836773
return n;#1207,17.79413838820024
if (thenBranchIsVar && elseBranchIsExpressionBlock &&#816,17.79341082572937
follow = skipFinallyNodes(follow);#480,17.792870888343224
private final boolean late;#47,17.792137963431223
if (thenOp.getType() == elseOp.getType()) {#773,17.789407556707207
if (isReturnExpressBlock(thenBranch) && isReturnExpressBlock(elseBranch)) {#749,17.78628286948571
if (n.hasChildren()) {#385,17.784412562847137
int i = 0;#1593,17.78274875217014
follow = skipFinallyNodes(follow);#525,17.781717227055477
private static Node makeForwardSlashBracketSafe(Node n) {#1641,17.781420034520767
Node innerIf = thenBranch.getFirstChild();#704,17.778321179476652
return newOperator;#627,17.778074582417805
Node nextThen = nextCond.getNext();#320,17.773335790634157
callTarget.cloneTree(),#254,17.772946251763237
&& falseNodeVal == TernaryValue.FALSE) {#1270,17.763591913076546
TernaryValue falseNodeVal = NodeUtil.getPureBooleanValue(falseNode);#1268,17.762996640698663
Node calledFn = maybeExpr.getFirstChild().getFirstChild();#938,17.758875649550866
Node lastTrue = trueBranch.getLastChild();#909,17.756301509009468
Node condition = n.getFirstChild();#1251,17.755844564998853
Node newRoot = new Node(newOp, left, right);#1189,17.754892349243164
var.detachFromParent();#833,17.750337409973145
case Token.EXPR_RESULT:#113,17.747710927327475
condition.detachFromParent();#1272,17.743209838867188
Node newRoot = first.removeFirstChild();#1137,17.739874879519146
action = FoldArrayAction.SAFE_TO_FOLD_WITHOUT_ARGS;#1442,17.73931514855587
complementOperator = Token.EQ;#611,17.737768285414752
break;#1670,17.72493052482605
Node right = n.getLastChild();#281,17.71597796220046
n.putBooleanProp(Node.FREE_CALL, true);#260,17.715917229652405
Node callTarget = n.getFirstChild();#239,17.715194497789657
if (isFoldableExpressBlock(thenBranch)) {#653,17.712584733963013
var.detachFromParent();#858,17.710870234171548
if (!cur.isString()) {#1526,17.709806306021555
private static boolean areValidRegexpFlags(String flags) {#1614,17.703265368938446
if (trueNodeVal == TernaryValue.TRUE#1269,17.703156652904692
int complementOperator;#605,17.70222536722819
if (result != node) {#96,17.69151217142741
&& nextNode.isIf()) {#318,17.685363864898683
if (n.hasOneChild()) {#988,17.6815305074056
String[] strings = new String[n.getChildCount()];#1550,17.67737563451131
return n;#1326,17.677297728402273
reportCodeChange();#543,17.676934146881102
if (n.hasOneChild()) {#1023,17.67691644032796
addParameterAfter(parameterList.getNext(), after);#270,17.674782100476715
child.detachFromParent();#327,17.672827570061933
inCharset = false;#1673,17.664514240465667
&& maybeName1.isName()#851,17.662544356452095
reportCodeChange();#696,17.660029729207356
child.detachFromParent();#339,17.65767724890458
if (nVal != TernaryValue.UNKNOWN) {#1199,17.657490341751664
elseExpr.detachFromParent();#754,17.651577186584472
newLiteralNode = IR.objectlit();#1391,17.6512998853411
Node first = n.getFirstChild();#1134,17.644302031573126
Node prefinallyFollows = follow;#479,17.64267365137736
this.reportCodeChange();#500,17.642212788263958
private boolean areSafeFlagsToFold(String flags) {#1634,17.639171409606934
NodeUtil.isImmutableValue(value)) {#224,17.63717946139249
&& !mayHaveSideEffects(n));#557,17.635087467375257
isLowerPrecedenceInExpression(expr.getFirstChild(),#665,17.635058731868348
switch(node.getType()) {#81,17.634518305460613
int idx = 0;#1551,17.63423357009888
if (thenBranchIsExpressionBlock && elseBranchIsExpressionBlock) {#770,17.6340274810791
n = n.getLastChild();#1055,17.62850438223945
&& (!isExceptionPossible(nodeThis)#578,17.62818373574151
Node thenExpr = thenOp.removeFirstChild();#786,17.626685897509258
if (n.hasOneChild()) {#973,17.62576961517334
return ControlFlowAnalysis.getExceptionHandler(n);#592,17.62015291849772
Node ifCondition = maybeIf.removeFirstChild();#191,17.618110305384587
int equivalentResult = result ? 1 : 0;#1303,17.61725058555603
Node follow = ControlFlowAnalysis.computeFollowNode(n);#520,17.615976916419136
|| !areNodesEqualForInlining(lastTrue, lastFalse)) {#912,17.61542296409607
"RegExp",#1336,17.614605617523193
static final DiagnosticType INVALID_REGULAR_EXPRESSION_FLAGS =#51,17.611364909580775
callTarget = bind.target;#245,17.60907217172476
&& !NodeUtil.isLValue(n)) {#404,17.59668136778332
if (n.isBlock()) {#1022,17.594479481379192
Node block = n.getLastChild();#176,17.590265934283916
case Token.SHNE:#616,17.58525522549947
Node follow = ControlFlowAnalysis.computeFollowNode(breakTarget);#468,17.58157263304058
return newExpr;#678,17.577817726135255
Node forCondition = NodeUtil.getConditionExpression(n);#196,17.575584867726203
Node newCond = new Node(Token.OR, cond);#329,17.57413528442383
= new Predicate<Node>() {#57,17.56487445831299
return !input.isFunction();#60,17.56479571415828
"JSC_INVALID_REGULAR_EXPRESSION_FLAGS",#53,17.563804333026592
boolean isEscaped = false, inCharset = false;#1646,17.562370830112034
CodeGenerator.forCostEstimation(#44,17.55766054789225
if (result == node) {#148,17.557531244614545
sb.append(s, pos, s.length());#1704,17.556053834802963
if (cond.isNot()) {#662,17.555501401424408
Node value = callTarget.getNext();#222,17.55461222330729
reportCodeChange();#676,17.55317803791591
Node elseOp = getBlockExpression(elseBranch).getFirstChild();#772,17.55139607968538
Node nextCond = nextNode.getFirstChild();#319,17.551205180940173
Node newExpr = NodeUtil.newExpr(or);#674,17.549349899291993
return n;#504,17.545802525111608
IR.string("call").srcref(callTarget));#255,17.543551365534466
reportCodeChange();#721,17.54227860768636
isLowerPrecedenceInExpression(innerCond, AND_PRECEDENCE))) {#713,17.542021604684685
condition.detachFromParent();#1277,17.540933833402747
Node prefinallyFollows = follow;#524,17.53925657272339
int newOp = (first.isAnd()) ? Token.OR : Token.AND;#1188,17.538515871221367
n.replaceChild(callTarget, newCallTarget);#256,17.533655214309693
Node var = getBlockVar(thenBranch);#819,17.533186575945685
tryMinimizeCondition(NodeUtil.getConditionExpression(node));#123,17.52848454316457
if (STANDARD_OBJECT_CONSTRUCTORS.contains(className)) {#1352,17.526998247419083
private Node tryMinimizeCondition(Node n) {#1129,17.526149162879356
Node var = getBlockVar(elseBranch);#844,17.514977062449734
if (result != null) {#421,17.514447992498223
return NodeUtil.precedence(input.getType()) < precedence;#1077,17.50981517791748
return true;#383,17.50949088009921
private Node tryMinimizeStringArrayLiteral(Node n) {#1538,17.507685156429517
Node maybeExpr = n.getFirstChild();#929,17.507307855706465
return n == null#555,17.505475878715515
private boolean isReturnExpression(Node n) {#1002,17.504565459031326
Node thenExpr = name1.removeChildren();#828,17.50257175847104
private boolean consumesDanglingElse(Node n) {#1047,17.502461433410645
break;#429,17.494385878245037
Node innerCond = innerIf.getFirstChild();#707,17.493315489395805
private void tryJoinForCondition(Node n) {#171,17.49292146242582
cond,#717,17.490023692448933
&& !parent.getParent().isLabel()) {#284,17.487920309367933
reportCodeChange();#1505,17.48671112060547
static final Predicate<Node> DONT_TRAVERSE_FUNCTIONS_PREDICATE#56,17.4798193359375
case Token.RETURN:#382,17.479435920715332
Node replacement = new Node(Token.AND);#200,17.479184913635255
if (n.isBlock()) {#987,17.477131525675457
int saving = numElements * 2 - STRING_SPLIT_OVERHEAD;#1545,17.472903624824855
regexLiteral = IR.regexp(pattern);#1490,17.47211165655227
boolean elseBranchIsVar = isVarBlock(elseBranch);#813,17.457060864097194
return NodeUtil.precedence(n.getType()) > precedence;#1096,17.454848244076683
reportCodeChange();#626,17.45478892326355
Node innerThenBranch = innerCond.getNext();#708,17.451874415079754
Node elseBranch = thenBranch.getNext();#313,17.45047426223755
Node arg0 = constructorNameNode.getNext();#1394,17.449788275219145
private Node tryMinimizeArrayLiteral(Node n) {#1523,17.446483254432678
Node newExpr = NodeUtil.newExpr(and);#694,17.44448230577552
return node;#124,17.44181112809615
falseNode = tryMinimizeCondition(falseNode);#1259,17.43739168267501
n.removeChildren();#1400,17.43724542505601
return node;#131,17.435611551458184
&& isReturnBlock(thenBranch)#317,17.433585348583403
n.replaceChild(forCondition, replacement);#201,17.432344913482666
private boolean statementMustExitParent(Node n) {#379,17.4319764650785
Node thenExpr = thenAssign.getLastChild().detachFromParent();#853,17.4306311240563
replacement.addChildToBack(forCondition);#202,17.425443267822267
n.detachChildren();#714,17.424757194519042
newCond.addChildToBack(nextCond);#331,17.422789159028426
return tryMinimizeNot(node);#107,17.418508291244507
if (nVal != TernaryValue.UNKNOWN) {#1301,17.41843925822865
return n;#547,17.418224334716797
child.detachChildren();#340,17.415647983551025
return tryMinimizeIf(node);#111,17.414255261421204
default:#392,17.408769011497498
trueNode = tryMinimizeCondition(trueNode);#1258,17.405415133426065
if (NodeUtil.isLiteralValue(cond, true)) {#645,17.398073060171946
return n;#264,17.39807210649763
private boolean isPropertyAssignmentInExpression(Node n) {#1101,17.3976731300354
reportCodeChange();#1191,17.395808590783012
if (isASTNormalized()) {#1349,17.395413796106975
Node maybeName1 = thenAssign.getFirstChild();#847,17.392187319303815
Node pattern = constructor.getNext();  // e.g.  ^foobar$#1458,17.391303684400476
DiagnosticType.warning(#52,17.38666191101074
String template = Joiner.on(delimiter).join(strings);#1560,17.38587201725353
child.detachChildren();#328,17.38586213853624
n = n.getLastChild();#1060,17.384698337978786
thenExpr = getBlockReturnExpression(thenBranch);#352,17.380034886873684
while (true) {#908,17.37438784705268
case Token.RETURN: {#82,17.374306898850662
for (Node cur = n.getFirstChild(); cur != null; cur = cur.getNext()) {#1525,17.373542820965802
|| (isLowerPrecedence(rightParent, NOT_PRECEDENCE)#1169,17.371312041031686
return var;#837,17.369164380160246
if (n.isBlock()) {#927,17.3672616481781
reportCodeChange();#262,17.364688205718995
regexLiteral = IR.regexp(pattern, flags);#1501,17.363374958867613
calledFn.getLastChild().getString().startsWith("on")) {#945,17.363066254592525
|| (!NodeUtil.canBeSideEffected(n)#556,17.360969283364035
private boolean isLowerPrecedenceInExpression(Node n,#1072,17.357685983181
return newRoot;#1142,17.355226622687447
IR.string("").srcref(callTarget),#226,17.353386215541672
&& !NodeUtil.isLiteralValue(n.getLastChild(), true));#588,17.351132482290268
return left;#297,17.349934577941895
return NodeUtil.precedence(n.getType()) < precedence;#1089,17.346727325802757
reportCodeChange();#795,17.34567403793335
return n;#1295,17.339305790987883
replacement = IR.and(condition, trueNode);#1286,17.337805793398903
return n;#1571,17.33508355276925
replacement = right;#1237,17.334567666053772
return reduceTrueFalse(node);#135,17.333622868855795
private static final ImmutableSet<String> STANDARD_OBJECT_CONSTRUCTORS =#1329,17.332229977562314
for (Node cur = n.getFirstChild(); cur != null; cur = cur.getNext()) {#1552,17.330224284419305
Node cond = child.getFirstChild();#311,17.326871479258816
tryMinimizeCondition(NodeUtil.getConditionExpression(node));#129,17.326735679919903
child != null; child = child.getNext()){#309,17.325520242963517
return NodeUtil.has(n, isLowerPrecedencePredicate,#1081,17.318146296909877
newLiteralNode = IR.arraylit();#1399,17.318012444869332
call.copyInformationFromForTree(n);#1566,17.317046344280243
reportCodeChange();#296,17.31409616470337
"Error"#1337,17.314016554090713
lastFalse.detachFromParent();#916,17.3127760887146
thenBranch.hasOneChild()) {#703,17.31207175481887
return n;#730,17.298443264431423
